No.,Time,,Time 1,Time 2,Delay,Total Delay,Rata-Rata Delay,Delay 1,Delay 2,Jitter,Total Jitter,Rata - rata Jitter
125,8.413941,,8.413941,8.415027,0.001086,,,0.001086,0,-0.001086,,
126,8.415027,,8.415027,8.415027,0,,,0,0,0,,
127,8.415027,,8.415027,8.415027,0,,,0,0,0,,
128,8.415027,,8.415027,8.415027,0,,,-8.3E-05,8.3E-05,0.000166,,
129,8.415027,,8.415027,8.41511,8.3E-05,,,-0.000512,0.000595,0.001107,,
130,8.41511,,8.41511,8.415705,0.000595,,,0.000595,0,-0.000595,,
131,8.415705,,8.415705,8.415705,0,,,-7.2E-05,7.2E-05,0.000144,,
132,8.415705,,8.415705,8.415777,7.2E-05,,,-0.007428,0.0075,0.014928,,
133,8.415777,,8.415777,8.423277,0.0075,,,0.0075,0,-0.0075,,
134,8.423277,,8.423277,8.423277,0,,,-6.8E-05,6.8E-05,0.000136,,
135,8.423277,,8.423277,8.423345,6.8E-05,,,-0.075047,0.075115,0.150162,,
136,8.423345,,8.423345,8.49846,0.075115,,,0.075115,0,-0.075115,,
137,8.49846,,8.49846,8.49846,0,,,-7.3E-05,7.3E-05,0.000146,,
138,8.49846,,8.49846,8.498533,7.3E-05,,,-0.002499,0.002572,0.005071,,
139,8.498533,,8.498533,8.501105,0.002572,,,0.002572,0,-0.002572,,
140,8.501105,,8.501105,8.501105,0,,,-9.6E-05,9.6E-05,0.000192,,
141,8.501105,,8.501105,8.501201,9.6E-05,,,-0.000216,0.000312,0.000528,,
142,8.501201,,8.501201,8.501513,0.000312,,,0.000312,0,-0.000312,,
143,8.501513,,8.501513,8.501513,0,,,-6.5E-05,6.5E-05,0.00013,,
144,8.501513,,8.501513,8.501578,6.5E-05,,,-0.011222,0.011287,0.022509,,
145,8.501578,,8.501578,8.512865,0.011287,,,0.011287,0,-0.011287,,
146,8.512865,,8.512865,8.512865,0,,,-9.3E-05,9.3E-05,0.000186,,
147,8.512865,,8.512865,8.512958,9.3E-05,,,-0.089751,0.089844,0.179595,,
148,8.512958,,8.512958,8.602802,0.089844,,,-0.933109,1.022953,1.956062,,
149,8.602802,,8.602802,9.625755,1.022953,,,0.102315,0.920638,0.818323,,
150,9.625755,,9.625755,10.546393,0.920638,,,0.881699,0.038939,-0.84276,,
151,10.546393,,10.546393,10.585332,0.038939,,,0.031739,0.0072,-0.024539,,
152,10.585332,,10.585332,10.592532,0.0072,,,0.0072,0,-0.0072,,
153,10.592532,,10.592532,10.592532,0,,,-0.001275,0.001275,0.00255,,
154,10.592532,,10.592532,10.593807,0.001275,,,-0.024436,0.025711,0.050147,,
155,10.593807,,10.593807,10.619518,0.025711,,,0.025592,0.000119,-0.025473,,
156,10.619518,,10.619518,10.619637,0.000119,,,-0.000905,0.001024,0.001929,,
157,10.619637,,10.619637,10.620661,0.001024,,,-0.027998,0.029022,0.05702,,
158,10.620661,,10.620661,10.649683,0.029022,,,0.028424,0.000598,-0.027826,,
159,10.649683,,10.649683,10.650281,0.000598,,,0.000598,0,-0.000598,,
160,10.650281,,10.650281,10.650281,0,,,-6.3E-05,6.3E-05,0.000126,,
161,10.650281,,10.650281,10.650344,6.3E-05,,,-0.014113,0.014176,0.028289,,
162,10.650344,,10.650344,10.66452,0.014176,,,0.014176,0,-0.014176,,
163,10.66452,,10.66452,10.66452,0,,,0,0,0,,
164,10.66452,,10.66452,10.66452,0,,,-9.9E-05,9.9E-05,0.000198,,
165,10.66452,,10.66452,10.664619,9.9E-05,,,-0.006296,0.006395,0.012691,,
166,10.664619,,10.664619,10.671014,0.006395,,,-0.035424,0.041819,0.077243,,
167,10.671014,,10.671014,10.712833,0.041819,,,0.038727,0.003092,-0.035635,,
168,10.712833,,10.712833,10.715925,0.003092,,,0.002957,0.000135,-0.002822,,
169,10.715925,,10.715925,10.71606,0.000135,,,-0.025352,0.025487,0.050839,,
170,10.71606,,10.71606,10.741547,0.025487,,,-0.005712,0.031199,0.036911,,
171,10.741547,,10.741547,10.772746,0.031199,,,0.031199,0,-0.031199,,
172,10.772746,,10.772746,10.772746,0,,,-0.000108,0.000108,0.000216,,
173,10.772746,,10.772746,10.772854,0.000108,,,-0.900318,0.900426,1.800744,,
174,10.772854,,10.772854,11.67328,0.900426,,,-0.123989,1.024415,1.148404,,
175,11.67328,,11.67328,12.697695,1.024415,,,0.000516,1.023899,1.023383,,
176,12.697695,,12.697695,13.721594,1.023899,,,0.10266,0.921239,0.818579,,
177,13.721594,,13.721594,14.642833,0.921239,,,-0.102773,1.024012,1.126785,,
178,14.642833,,14.642833,15.666845,1.024012,,,0.271306,0.752706,0.4814,,
179,15.666845,,15.666845,16.419551,0.752706,,,0.729411,0.023295,-0.706116,,
180,16.419551,,16.419551,16.442846,0.023295,,,0.003692,0.019603,0.015911,,
181,16.442846,,16.442846,16.462449,0.019603,,,0.018877,0.000726,-0.018151,,
182,16.462449,,16.462449,16.463175,0.000726,,,-0.228272,0.228998,0.45727,,
183,16.463175,,16.463175,16.692173,0.228998,,,0.228998,0,-0.228998,,
184,16.692173,,16.692173,16.692173,0,,,-0.000174,0.000174,0.000348,,
185,16.692173,,16.692173,16.692347,0.000174,,,-0.001471,0.001645,0.003116,,
186,16.692347,,16.692347,16.693992,0.001645,,,-0.300294,0.301939,0.602233,,
187,16.693992,,16.693992,16.995931,0.301939,,,0.301939,0,-0.301939,,
188,16.995931,,16.995931,16.995931,0,,,-6.4E-05,6.4E-05,0.000128,,
189,16.995931,,16.995931,16.995995,6.4E-05,,,-0.009522,0.009586,0.019108,,
190,16.995995,,16.995995,17.005581,0.009586,,,-0.216464,0.22605,0.442514,,
191,17.005581,,17.005581,17.231631,0.22605,,,0.22429,0.00176,-0.22253,,
192,17.231631,,17.231631,17.233391,0.00176,,,0.00176,0,-0.00176,,
193,17.233391,,17.233391,17.233391,0,,,-8.8E-05,8.8E-05,0.000176,,
194,17.233391,,17.233391,17.233479,8.8E-05,,,-0.003561,0.003649,0.00721,,
195,17.233479,,17.233479,17.237128,0.003649,,,0.003527,0.000122,-0.003405,,
196,17.237128,,17.237128,17.23725,0.000122,,,1.8E-05,0.000104,8.6E-05,,
197,17.23725,,17.23725,17.237354,0.000104,,,3.2E-05,7.2E-05,4E-05,,
198,17.237354,,17.237354,17.237426,7.2E-05,,,-0.270175,0.270247,0.540422,,
199,17.237426,,17.237426,17.507673,0.270247,,,0.269928,0.000319,-0.269609,,
200,17.507673,,17.507673,17.507992,0.000319,,,0.000319,0,-0.000319,,
201,17.507992,,17.507992,17.507992,0,,,-7.5E-05,7.5E-05,0.00015,,
202,17.507992,,17.507992,17.508067,7.5E-05,,,-0.000274,0.000349,0.000623,,
203,17.508067,,17.508067,17.508416,0.000349,,,-0.048953,0.049302,0.098255,,
204,17.508416,,17.508416,17.557718,0.049302,,,-0.027086,0.076388,0.103474,,
205,17.557718,,17.557718,17.634106,0.076388,,,0.042434,0.033954,-0.00848,,
206,17.634106,,17.634106,17.66806,0.033954,,,0.019135,0.014819,-0.004316,,
207,17.66806,,17.66806,17.682879,0.014819,,,0.014819,0,-0.014819,,
208,17.682879,,17.682879,17.682879,0,,,-0.003593,0.003593,0.007186,,
209,17.682879,,17.682879,17.686472,0.003593,,,-0.015143,0.018736,0.033879,,
210,17.686472,,17.686472,17.705208,0.018736,,,0.018617,0.000119,-0.018498,,
211,17.705208,,17.705208,17.705327,0.000119,,,-0.000487,0.000606,0.001093,,
212,17.705327,,17.705327,17.705933,0.000606,,,-0.010001,0.010607,0.020608,,
213,17.705933,,17.705933,17.71654,0.010607,,,0.001123,0.009484,0.008361,,
214,17.71654,,17.71654,17.726024,0.009484,,,0.008628,0.000856,-0.007772,,
215,17.726024,,17.726024,17.72688,0.000856,,,0.000856,0,-0.000856,,
216,17.72688,,17.72688,17.72688,0,,,-0.000116,0.000116,0.000232,,
217,17.72688,,17.72688,17.726996,0.000116,,,-0.016989,0.017105,0.034094,,
218,17.726996,,17.726996,17.744101,0.017105,,,0.017105,0,-0.017105,,
219,17.744101,,17.744101,17.744101,0,,,-9.4E-05,9.4E-05,0.000188,,
220,17.744101,,17.744101,17.744195,9.4E-05,,,-0.032444,0.032538,0.064982,,
221,17.744195,,17.744195,17.776733,0.032538,,,0.011887,0.020651,0.008764,,
222,17.776733,,17.776733,17.797384,0.020651,,,0.020255,0.000396,-0.019859,,
223,17.797384,,17.797384,17.79778,0.000396,,,4.8E-05,0.000348,0.0003,,
224,17.79778,,17.79778,17.798128,0.000348,,,-0.01635,0.016698,0.033048,,
225,17.798128,,17.798128,17.814826,0.016698,,,0.004173,0.012525,0.008352,,
226,17.814826,,17.814826,17.827351,0.012525,,,0.012525,0,-0.012525,,
227,17.827351,,17.827351,17.827351,0,,,0,0,0,,
228,17.827351,,17.827351,17.827351,0,,,-0.000111,0.000111,0.000222,,
229,17.827351,,17.827351,17.827462,0.000111,,,-0.000243,0.000354,0.000597,,
230,17.827462,,17.827462,17.827816,0.000354,,,-0.001267,0.001621,0.002888,,
231,17.827816,,17.827816,17.829437,0.001621,,,0.000479,0.001142,0.000663,,
232,17.829437,,17.829437,17.830579,0.001142,,,-0.011152,0.012294,0.023446,,
233,17.830579,,17.830579,17.842873,0.012294,,,0.007481,0.004813,-0.002668,,
234,17.842873,,17.842873,17.847686,0.004813,,,0.000902,0.003911,0.003009,,
235,17.847686,,17.847686,17.851597,0.003911,,,0.003911,0,-0.003911,,
236,17.851597,,17.851597,17.851597,0,,,-0.009187,0.009187,0.018374,,
237,17.851597,,17.851597,17.860784,0.009187,,,0.006138,0.003049,-0.003089,,
238,17.860784,,17.860784,17.863833,0.003049,,,0.003049,0,-0.003049,,
239,17.863833,,17.863833,17.863833,0,,,0,0,0,,
240,17.863833,,17.863833,17.863833,0,,,-0.000556,0.000556,0.001112,,
241,17.863833,,17.863833,17.864389,0.000556,,,-0.000568,0.001124,0.001692,,
242,17.864389,,17.864389,17.865513,0.001124,,,0.000907,0.000217,-0.00069,,
243,17.865513,,17.865513,17.86573,0.000217,,,-0.009802,0.010019,0.019821,,
244,17.86573,,17.86573,17.875749,0.010019,,,0.009561,0.000458,-0.009103,,
245,17.875749,,17.875749,17.876207,0.000458,,,-0.000833,0.001291,0.002124,,
246,17.876207,,17.876207,17.877498,0.001291,,,-0.007341,0.008632,0.015973,,
247,17.877498,,17.877498,17.88613,0.008632,,,0.008524,0.000108,-0.008416,,
248,17.88613,,17.88613,17.886238,0.000108,,,-0.000316,0.000424,0.00074,,
249,17.886238,,17.886238,17.886662,0.000424,,,-0.017167,0.017591,0.034758,,
250,17.886662,,17.886662,17.904253,0.017591,,,0.017591,0,-0.017591,,
251,17.904253,,17.904253,17.904253,0,,,0,0,0,,
252,17.904253,,17.904253,17.904253,0,,,-0.000577,0.000577,0.001154,,
253,17.904253,,17.904253,17.90483,0.000577,,,-0.001844,0.002421,0.004265,,
254,17.90483,,17.90483,17.907251,0.002421,,,0.000761,0.00166,0.000899,,
255,17.907251,,17.907251,17.908911,0.00166,,,0.00166,0,-0.00166,,
256,17.908911,,17.908911,17.908911,0,,,0,0,0,,
257,17.908911,,17.908911,17.908911,0,,,-0.000402,0.000402,0.000804,,
258,17.908911,,17.908911,17.909313,0.000402,,,0.000402,0,-0.000402,,
259,17.909313,,17.909313,17.909313,0,,,-9.2E-05,9.2E-05,0.000184,,
260,17.909313,,17.909313,17.909405,9.2E-05,,,-0.000199,0.000291,0.00049,,
261,17.909405,,17.909405,17.909696,0.000291,,,8.1E-05,0.00021,0.000129,,
262,17.909696,,17.909696,17.909906,0.00021,,,-0.012841,0.013051,0.025892,,
263,17.909906,,17.909906,17.922957,0.013051,,,0.013051,0,-0.013051,,
264,17.922957,,17.922957,17.922957,0,,,-7E-05,7E-05,0.00014,,
265,17.922957,,17.922957,17.923027,7E-05,,,-0.013413,0.013483,0.026896,,
266,17.923027,,17.923027,17.93651,0.013483,,,-0.020572,0.034055,0.054627,,
267,17.93651,,17.93651,17.970565,0.034055,,,0.034055,0,-0.034055,,
268,17.970565,,17.970565,17.970565,0,,,0,0,0,,
269,17.970565,,17.970565,17.970565,0,,,-0.011794,0.011794,0.023588,,
270,17.970565,,17.970565,17.982359,0.011794,,,0.011794,0,-0.011794,,
271,17.982359,,17.982359,17.982359,0,,,-6.9E-05,6.9E-05,0.000138,,
272,17.982359,,17.982359,17.982428,6.9E-05,,,-0.000617,0.000686,0.001303,,
273,17.982428,,17.982428,17.983114,0.000686,,,-0.017641,0.018327,0.035968,,
274,17.983114,,17.983114,18.001441,0.018327,,,0.005105,0.013222,0.008117,,
275,18.001441,,18.001441,18.014663,0.013222,,,-0.018273,0.031495,0.049768,,
276,18.014663,,18.014663,18.046158,0.031495,,,0.00913,0.022365,0.013235,,
277,18.046158,,18.046158,18.068523,0.022365,,,0.022365,0,-0.022365,,
278,18.068523,,18.068523,18.068523,0,,,-0.007055,0.007055,0.01411,,
279,18.068523,,18.068523,18.075578,0.007055,,,-0.000403,0.007458,0.007861,,
280,18.075578,,18.075578,18.083036,0.007458,,,0.007458,0,-0.007458,,
281,18.083036,,18.083036,18.083036,0,,,0,0,0,,
282,18.083036,,18.083036,18.083036,0,,,-0.000462,0.000462,0.000924,,
283,18.083036,,18.083036,18.083498,0.000462,,,-0.000443,0.000905,0.001348,,
284,18.083498,,18.083498,18.084403,0.000905,,,-0.006044,0.006949,0.012993,,
285,18.084403,,18.084403,18.091352,0.006949,,,-0.000271,0.00722,0.007491,,
286,18.091352,,18.091352,18.098572,0.00722,,,0.006956,0.000264,-0.006692,,
287,18.098572,,18.098572,18.098836,0.000264,,,-0.000338,0.000602,0.00094,,
288,18.098836,,18.098836,18.099438,0.000602,,,-0.004783,0.005385,0.010168,,
289,18.099438,,18.099438,18.104823,0.005385,,,0.005288,9.7E-05,-0.005191,,
290,18.104823,,18.104823,18.10492,9.7E-05,,,-0.000427,0.000524,0.000951,,
291,18.10492,,18.10492,18.105444,0.000524,,,-0.019651,0.020175,0.039826,,
292,18.105444,,18.105444,18.125619,0.020175,,,0.019524,0.000651,-0.018873,,
293,18.125619,,18.125619,18.12627,0.000651,,,0.000651,0,-0.000651,,
294,18.12627,,18.12627,18.12627,0,,,0,0,0,,
295,18.12627,,18.12627,18.12627,0,,,-0.000552,0.000552,0.001104,,
296,18.12627,,18.12627,18.126822,0.000552,,,0.000552,0,-0.000552,,
297,18.126822,,18.126822,18.126822,0,,,-0.000102,0.000102,0.000204,,
298,18.126822,,18.126822,18.126924,0.000102,,,8.2E-05,2E-05,-6.2E-05,,
299,18.126924,,18.126924,18.126944,2E-05,,,-0.015787,0.015807,0.031594,,
300,18.126944,,18.126944,18.142751,0.015807,,,0.015807,0,-0.015807,,
301,18.142751,,18.142751,18.142751,0,,,0,0,0,,
302,18.142751,,18.142751,18.142751,0,,,0,0,0,,
303,18.142751,,18.142751,18.142751,0,,,-0.000122,0.000122,0.000244,,
304,18.142751,,18.142751,18.142873,0.000122,,,-0.000671,0.000793,0.001464,,
305,18.142873,,18.142873,18.143666,0.000793,,,-0.012115,0.012908,0.025023,,
306,18.143666,,18.143666,18.156574,0.012908,,,-0.000781,0.013689,0.01447,,
307,18.156574,,18.156574,18.170263,0.013689,,,-0.018492,0.032181,0.050673,,
308,18.170263,,18.170263,18.202444,0.032181,,,0.032181,0,-0.032181,,
309,18.202444,,18.202444,18.202444,0,,,-0.03339,0.03339,0.06678,,
310,18.202444,,18.202444,18.235834,0.03339,,,0.026137,0.007253,-0.018884,,
311,18.235834,,18.235834,18.243087,0.007253,,,-0.489457,0.49671,0.986167,,
312,18.243087,,18.243087,18.739797,0.49671,,,-0.008158,0.504868,0.513026,,
313,18.739797,,18.739797,19.244665,0.504868,,,-0.013453,0.518321,0.531774,,
314,19.244665,,19.244665,19.762986,0.518321,,,0.242276,0.276045,0.033769,,
315,19.762986,,19.762986,20.039031,0.276045,,,0.275687,0.000358,-0.275329,,
316,20.039031,,20.039031,20.039389,0.000358,,,-0.023588,0.023946,0.047534,,
317,20.039389,,20.039389,20.063335,0.023946,,,0.023946,0,-0.023946,,
318,20.063335,,20.063335,20.063335,0,,,-0.004326,0.004326,0.008652,,
319,20.063335,,20.063335,20.067661,0.004326,,,-0.003766,0.008092,0.011858,,
320,20.067661,,20.067661,20.075753,0.008092,,,0.001006,0.007086,0.00608,,
321,20.075753,,20.075753,20.082839,0.007086,,,0.007086,0,-0.007086,,
322,20.082839,,20.082839,20.082839,0,,,0,0,0,,
323,20.082839,,20.082839,20.082839,0,,,-0.000316,0.000316,0.000632,,
324,20.082839,,20.082839,20.083155,0.000316,,,-0.009319,0.009635,0.018954,,
325,20.083155,,20.083155,20.09279,0.009635,,,0.009635,0,-0.009635,,
326,20.09279,,20.09279,20.09279,0,,,-0.007184,0.007184,0.014368,,
327,20.09279,,20.09279,20.099974,0.007184,,,0.005336,0.001848,-0.003488,,
328,20.099974,,20.099974,20.101822,0.001848,,,0.001624,0.000224,-0.0014,,
329,20.101822,,20.101822,20.102046,0.000224,,,-0.000539,0.000763,0.001302,,
330,20.102046,,20.102046,20.102809,0.000763,,,0.000319,0.000444,0.000125,,
331,20.102809,,20.102809,20.103253,0.000444,,,0.000311,0.000133,-0.000178,,
332,20.103253,,20.103253,20.103386,0.000133,,,9.4E-05,3.9E-05,-5.5E-05,,
333,20.103386,,20.103386,20.103425,3.9E-05,,,-0.025489,0.025528,0.051017,,
334,20.103425,,20.103425,20.128953,0.025528,,,0.025528,0,-0.025528,,
335,20.128953,,20.128953,20.128953,0,,,0,0,0,,
336,20.128953,,20.128953,20.128953,0,,,0,0,0,,
337,20.128953,,20.128953,20.128953,0,,,-0.000114,0.000114,0.000228,,
338,20.128953,,20.128953,20.129067,0.000114,,,0.000114,0,-0.000114,,
339,20.129067,,20.129067,20.129067,0,,,-0.000281,0.000281,0.000562,,
340,20.129067,,20.129067,20.129348,0.000281,,,0.00025,3.1E-05,-0.000219,,
341,20.129348,,20.129348,20.129379,3.1E-05,,,3.1E-05,0,-3.1E-05,,
342,20.129379,,20.129379,20.129379,0,,,-0.00019,0.00019,0.00038,,
343,20.129379,,20.129379,20.129569,0.00019,,,0.000112,7.8E-05,-3.4E-05,,
344,20.129569,,20.129569,20.129647,7.8E-05,,,-0.008718,0.008796,0.017514,,
345,20.129647,,20.129647,20.138443,0.008796,,,0.008796,0,-0.008796,,
346,20.138443,,20.138443,20.138443,0,,,0,0,0,,
347,20.138443,,20.138443,20.138443,0,,,-0.000299,0.000299,0.000598,,
348,20.138443,,20.138443,20.138742,0.000299,,,-6.7E-05,0.000366,0.000433,,
349,20.138742,,20.138742,20.139108,0.000366,,,-0.000511,0.000877,0.001388,,
350,20.139108,,20.139108,20.139985,0.000877,,,0.000877,0,-0.000877,,
351,20.139985,,20.139985,20.139985,0,,,0,0,0,,
352,20.139985,,20.139985,20.139985,0,,,-0.000513,0.000513,0.001026,,
353,20.139985,,20.139985,20.140498,0.000513,,,0.000315,0.000198,-0.000117,,
354,20.140498,,20.140498,20.140696,0.000198,,,-0.003033,0.003231,0.006264,,
355,20.140696,,20.140696,20.143927,0.003231,,,-0.005033,0.008264,0.013297,,
356,20.143927,,20.143927,20.152191,0.008264,,,0.008226,3.8E-05,-0.008188,,
357,20.152191,,20.152191,20.152229,3.8E-05,,,-0.00016,0.000198,0.000358,,
358,20.152229,,20.152229,20.152427,0.000198,,,-0.000163,0.000361,0.000524,,
359,20.152427,,20.152427,20.152788,0.000361,,,0.000112,0.000249,0.000137,,
360,20.152788,,20.152788,20.153037,0.000249,,,0.000129,0.00012,-9E-06,,
361,20.153037,,20.153037,20.153157,0.00012,,,-0.016656,0.016776,0.033432,,
362,20.153157,,20.153157,20.169933,0.016776,,,0.016612,0.000164,-0.016448,,
363,20.169933,,20.169933,20.170097,0.000164,,,-0.00199,0.002154,0.004144,,
364,20.170097,,20.170097,20.172251,0.002154,,,0.001064,0.00109,2.6E-05,,
365,20.172251,,20.172251,20.173341,0.00109,,,0.00109,0,-0.00109,,
366,20.173341,,20.173341,20.173341,0,,,0,0,0,,
367,20.173341,,20.173341,20.173341,0,,,-0.000129,0.000129,0.000258,,
368,20.173341,,20.173341,20.17347,0.000129,,,0.000129,0,-0.000129,,
369,20.17347,,20.17347,20.17347,0,,,-0.000258,0.000258,0.000516,,
370,20.17347,,20.17347,20.173728,0.000258,,,7.3E-05,0.000185,0.000112,,
371,20.173728,,20.173728,20.173913,0.000185,,,-0.009874,0.010059,0.019933,,
372,20.173913,,20.173913,20.183972,0.010059,,,0.001801,0.008258,0.006457,,
373,20.183972,,20.183972,20.19223,0.008258,,,0.008258,0,-0.008258,,
374,20.19223,,20.19223,20.19223,0,,,-0.000476,0.000476,0.000952,,
375,20.19223,,20.19223,20.192706,0.000476,,,-0.029861,0.030337,0.060198,,
376,20.192706,,20.192706,20.223043,0.030337,,,0.030337,0,-0.030337,,
377,20.223043,,20.223043,20.223043,0,,,0,0,0,,
378,20.223043,,20.223043,20.223043,0,,,0,0,0,,
379,20.223043,,20.223043,20.223043,0,,,-0.000545,0.000545,0.00109,,
380,20.223043,,20.223043,20.223588,0.000545,,,6.9E-05,0.000476,0.000407,,
381,20.223588,,20.223588,20.224064,0.000476,,,-0.000953,0.001429,0.002382,,
382,20.224064,,20.224064,20.225493,0.001429,,,0.001429,0,-0.001429,,
383,20.225493,,20.225493,20.225493,0,,,-0.000725,0.000725,0.00145,,
384,20.225493,,20.225493,20.226218,0.000725,,,-0.0021,0.002825,0.004925,,
385,20.226218,,20.226218,20.229043,0.002825,,,0.002825,0,-0.002825,,
386,20.229043,,20.229043,20.229043,0,,,-0.000349,0.000349,0.000698,,
387,20.229043,,20.229043,20.229392,0.000349,,,0.000349,0,-0.000349,,
388,20.229392,,20.229392,20.229392,0,,,-0.000204,0.000204,0.000408,,
389,20.229392,,20.229392,20.229596,0.000204,,,-6.5E-05,0.000269,0.000334,,
390,20.229596,,20.229596,20.229865,0.000269,,,-0.000761,0.00103,0.001791,,
391,20.229865,,20.229865,20.230895,0.00103,,,0.00103,0,-0.00103,,
392,20.230895,,20.230895,20.230895,0,,,-0.000279,0.000279,0.000558,,
393,20.230895,,20.230895,20.231174,0.000279,,,-0.000836,0.001115,0.001951,,
394,20.231174,,20.231174,20.232289,0.001115,,,0.001115,0,-0.001115,,
395,20.232289,,20.232289,20.232289,0,,,-0.000288,0.000288,0.000576,,
396,20.232289,,20.232289,20.232577,0.000288,,,-0.001022,0.00131,0.002332,,
397,20.232577,,20.232577,20.233887,0.00131,,,0.00131,0,-0.00131,,
398,20.233887,,20.233887,20.233887,0,,,-0.000322,0.000322,0.000644,,
399,20.233887,,20.233887,20.234209,0.000322,,,-0.001329,0.001651,0.00298,,
400,20.234209,,20.234209,20.23586,0.001651,,,0.001651,0,-0.001651,,
401,20.23586,,20.23586,20.23586,0,,,-0.000261,0.000261,0.000522,,
402,20.23586,,20.23586,20.236121,0.000261,,,-0.000884,0.001145,0.002029,,
403,20.236121,,20.236121,20.237266,0.001145,,,0.001145,0,-0.001145,,
404,20.237266,,20.237266,20.237266,0,,,-0.000275,0.000275,0.00055,,
405,20.237266,,20.237266,20.237541,0.000275,,,-0.001902,0.002177,0.004079,,
406,20.237541,,20.237541,20.239718,0.002177,,,0.002177,0,-0.002177,,
407,20.239718,,20.239718,20.239718,0,,,-0.000311,0.000311,0.000622,,
408,20.239718,,20.239718,20.240029,0.000311,,,-0.00106,0.001371,0.002431,,
409,20.240029,,20.240029,20.2414,0.001371,,,0.001371,0,-0.001371,,
410,20.2414,,20.2414,20.2414,0,,,-0.000266,0.000266,0.000532,,
411,20.2414,,20.2414,20.241666,0.000266,,,-0.000603,0.000869,0.001472,,
412,20.241666,,20.241666,20.242535,0.000869,,,0.000869,0,-0.000869,,
413,20.242535,,20.242535,20.242535,0,,,-0.000371,0.000371,0.000742,,
414,20.242535,,20.242535,20.242906,0.000371,,,-0.000884,0.001255,0.002139,,
415,20.242906,,20.242906,20.244161,0.001255,,,0.001255,0,-0.001255,,
416,20.244161,,20.244161,20.244161,0,,,-0.000374,0.000374,0.000748,,
417,20.244161,,20.244161,20.244535,0.000374,,,0.000113,0.000261,0.000148,,
418,20.244535,,20.244535,20.244796,0.000261,,,-0.00162,0.001881,0.003501,,
419,20.244796,,20.244796,20.246677,0.001881,,,0.001881,0,-0.001881,,
420,20.246677,,20.246677,20.246677,0,,,-0.000438,0.000438,0.000876,,
421,20.246677,,20.246677,20.247115,0.000438,,,-0.000314,0.000752,0.001066,,
422,20.247115,,20.247115,20.247867,0.000752,,,0.000752,0,-0.000752,,
423,20.247867,,20.247867,20.247867,0,,,-0.000706,0.000706,0.001412,,
424,20.247867,,20.247867,20.248573,0.000706,,,-0.000229,0.000935,0.001164,,
425,20.248573,,20.248573,20.249508,0.000935,,,0.000935,0,-0.000935,,
426,20.249508,,20.249508,20.249508,0,,,-0.000303,0.000303,0.000606,,
427,20.249508,,20.249508,20.249811,0.000303,,,-0.01264,0.012943,0.025583,,
428,20.249811,,20.249811,20.262754,0.012943,,,0.012943,0,-0.012943,,
429,20.262754,,20.262754,20.262754,0,,,0,0,0,,
430,20.262754,,20.262754,20.262754,0,,,-0.00046,0.00046,0.00092,,
431,20.262754,,20.262754,20.263214,0.00046,,,0.000238,0.000222,-1.6E-05,,
432,20.263214,,20.263214,20.263436,0.000222,,,-0.29172,0.291942,0.583662,,
433,20.263436,,20.263436,20.555378,0.291942,,,0.265244,0.026698,-0.238546,,
434,20.555378,,20.555378,20.582076,0.026698,,,0.006092,0.020606,0.014514,,
435,20.582076,,20.582076,20.602682,0.020606,,,0.019139,0.001467,-0.017672,,
436,20.602682,,20.602682,20.604149,0.001467,,,-0.022665,0.024132,0.046797,,
437,20.604149,,20.604149,20.628281,0.024132,,,0.024132,0,-0.024132,,
438,20.628281,,20.628281,20.628281,0,,,-0.001827,0.001827,0.003654,,
439,20.628281,,20.628281,20.630108,0.001827,,,-0.013468,0.015295,0.028763,,
440,20.630108,,20.630108,20.645403,0.015295,,,0.015295,0,-0.015295,,
441,20.645403,,20.645403,20.645403,0,,,0,0,0,,
442,20.645403,,20.645403,20.645403,0,,,-0.001058,0.001058,0.002116,,
443,20.645403,,20.645403,20.646461,0.001058,,,-0.013697,0.014755,0.028452,,
444,20.646461,,20.646461,20.661216,0.014755,,,0.01443,0.000325,-0.014105,,
445,20.661216,,20.661216,20.661541,0.000325,,,-0.000225,0.00055,0.000775,,
446,20.661541,,20.661541,20.662091,0.00055,,,-0.029815,0.030365,0.06018,,
447,20.662091,,20.662091,20.692456,0.030365,,,0.030365,0,-0.030365,,
448,20.692456,,20.692456,20.692456,0,,,0,0,0,,
449,20.692456,,20.692456,20.692456,0,,,-0.000783,0.000783,0.001566,,
450,20.692456,,20.692456,20.693239,0.000783,,,-0.018818,0.019601,0.038419,,
451,20.693239,,20.693239,20.71284,0.019601,,,0.019601,0,-0.019601,,
452,20.71284,,20.71284,20.71284,0,,,-0.000686,0.000686,0.001372,,
453,20.71284,,20.71284,20.713526,0.000686,,,-0.005334,0.00602,0.011354,,
454,20.713526,,20.713526,20.719546,0.00602,,,-0.018804,0.024824,0.043628,,
455,20.719546,,20.719546,20.74437,0.024824,,,0.024824,0,-0.024824,,
456,20.74437,,20.74437,20.74437,0,,,-0.029427,0.029427,0.058854,,
457,20.74437,,20.74437,20.773797,0.029427,,,0.029427,0,-0.029427,,
458,20.773797,,20.773797,20.773797,0,,,-0.001817,0.001817,0.003634,,
459,20.773797,,20.773797,20.775614,0.001817,,,-0.01014,0.011957,0.022097,,
460,20.775614,,20.775614,20.787571,0.011957,,,-0.003399,0.015356,0.018755,,
461,20.787571,,20.787571,20.802927,0.015356,,,0.015356,0,-0.015356,,
